CL,ID,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
CL08,X02105,0.8494615783611147,0.7793956793559133,0.7120027827859778,0.47399072228257216,0.1992642265484287,-0.00042492555116002695,0.7823560023224296,1.0085760249910933,0.5823192519315463,0.7968699157668019,0.668262329738661,0.422383712433972,0.19900390430872697,0.614030025238774,0.3001890461028354,0.5591455040900435
CL02,X02106,0.9599862794278013,0.6212705258103253,0.3384630674090224,0.517015924792502,0.7689252659028631,0.9109865158136675,0.45848113457890977,0.17422172171233946,0.8164345408574571,0.16870411016076298,0.7858649411712946,0.908478421258643,0.10421663619344093,0.17159643905500319,0.44056516903679543,0.1636203149129847
CL01,X02107,0.9684858107382179,0.5026288991741135,0.29453375970648893,0.9199200450953198,0.859556141585188,0.48180876669780504,0.6112171802861093,0.4149564350001519,0.2686980228092983,0.4299825366728077,0.1252315328348747,0.4847840771091593,0.9175351117175433,-0.024471497662663544,0.9435122823698484,0.3815577720774062
CL01,X02108,0.9135103664599042,0.5168994974863005,0.30534853973198767,0.8848906678091153,0.918773989458283,0.5302600369766565,0.712086854335061,0.3211466029440865,0.293638774807408,0.4597128712032341,0.22330988066344176,0.5263206219307109,0.8957496815011646,0.018515019981990843,0.9364803913092596,0.2906865040095034
CL02,X02109,0.9033018525434343,0.7069671272302166,0.3271963405903085,0.40841533808931685,0.7448816465384145,0.9274012459983454,0.40928602991258184,0.20927498303152445,0.6597172212486961,0.19511151173020197,0.7652319353975643,0.982885610454486,0.1973230354081793,0.09515580525621407,0.46680359295739493,0.16463110987013246
CL07,X02110,0.8608145471281483,0.267378772210339,0.8184491079962829,0.29317314557714946,0.08740322010135065,0.2609514591758817,0.07319901972527051,0.8784868910787366,0.6296530747461557,0.09133056978457708,0.056145909924252245,0.5463765698649432,0.7765121418946433,0.954655883759203,0.9161993705864422,0.9126703521671372
CL05,X02111,0.6466893922677175,0.12158790749526267,0.29934456318778924,0.6945576611417572,0.7854548029237197,0.0659716358286492,0.8572786975567802,0.2908417690892163,0.2465964930567584,0.6028080838435713,0.7009386397348921,0.9996589360439706,0.7773773279121571,0.9189737815895859,0.12211797444507076,0.9382347111797154
CL06,X02112,0.893636117309602,0.8518087125072241,0.45159258031481125,0.7259554873568776,0.48104243231517574,0.9874909703563337,0.7181912497539734,0.3212338661047398,0.0875896893457079,0.11164357455126771,0.04872065396242134,-0.014259134696583346,0.25021146263456834,0.596357201184736,-0.07838285900627372,0.6845438076019279
CL08,X02113,0.8492050027671759,0.7697065588696895,0.9215602301858572,0.4016392330885832,0.2354180085123265,0.0808533616680184,0.6076115328844788,0.9623078491165113,0.6699517938635867,0.8291111505443282,0.6389971402079246,0.4676484642036664,0.1687685693346277,0.5087353515308313,0.29368980978083736,0.4315461362162107
CL07,X02114,0.8411218878423551,0.33765911225050127,0.8558160012442299,0.40366338548502506,0.05810559310789793,0.17293483174550836,0.09998506579233762,0.8666834807086737,0.6664766426771794,0.10324619773104841,0.17885948113063094,0.48008880234646345,0.7430933302295228,0.9459814677774812,0.935025807735507,0.865992580514485
CL08,X02115,0.8147247406236937,0.7182875028278369,0.6615376904607468,0.5079288985479851,0.2600494742447713,0.10071328017532638,0.7592096187316765,0.8835996472796358,0.6211220241235855,0.7178242287559757,0.6478445831620318,0.3448310323368425,0.21921917469109486,0.543532099742451,0.2948551528648648,0.5504526932606535
CL08,X02116,0.8738694351745093,0.6777659605913013,0.7870455016747522,0.4606700579785493,0.24075028149910682,0.05439625187324218,0.7020815633634212,0.8576368383794947,0.7194817044682011,0.8576977526995889,0.6422710448306822,0.35321227472782557,0.21439228859226023,0.4593661595791765,0.26782912377323487,0.44622666600134847
CL08,X02117,0.8333578720459092,0.6074904167314621,0.7478841046549004,0.4661984477518113,0.27559127063049527,0.09720974881559652,0.7521378978517813,0.9126563677204662,0.6712682260672106,0.7361286615973637,0.6812743604001341,0.3992291379543279,0.11253185369546281,0.6196118899419164,0.358556219311446,0.47214972199971494
CL01,X02118,0.8743077721374223,0.5300941805283286,0.36250938786626535,0.9452691947962153,0.9855969660825031,0.4980385609538814,0.6851320096764564,0.44658695399763626,0.3395254391445054,0.522428846420122,0.05014157462235229,0.45221837634114526,0.9829747045970987,0.004066961662956049,0.9873097629106083,0.29343624579191013
CL07,X02119,0.9471242670928055,0.3934553404823566,0.8410363670758898,0.3425356296104359,0.07445145318829267,0.13989154055963354,0.09859128989383163,0.9202659006494145,0.6528101449714798,0.13417832511118138,-0.03245097459779396,0.5399731342599645,0.7171366767326135,1.0123462685118632,0.9667636446222451,0.8698665611403783
CL01,X02120,1.0005732466856014,0.5054049185271321,0.2086695674652304,0.9946060024500578,0.9071746352733,0.4946828175579353,0.5760975875429072,0.38424739490506793,0.25028698376551384,0.4754867619358126,0.20194624162142755,0.5451573498485559,0.9107236723492825,0.016871246887981514,0.8327806324720294,0.2652662163090407
CL07,X02121,0.8219974095228777,0.40305538247599654,0.9083886209950491,0.2839355960391449,-0.053851678971763114,0.1742573595501443,0.010293726623358423,0.8932748337842407,0.6958039574683952,0.05953734602551011,0.018094043832079784,0.5257080358674907,0.6744640612937601,0.9554822025570032,0.9190380020137792,0.9263583807933429
CL05,X02122,0.5425800993627943,0.1621608101697224,0.4307929661541263,0.7561987070361346,0.7415740833195446,0.11697227060534937,0.7862016449498004,0.33845092976886487,0.2329072972740775,0.7589879135591284,0.744112107302269,0.9562293410826342,0.6632224402226305,0.8403559724097108,0.1600567901443259,0.9660257632076377
CL05,X02123,0.4993846484957922,0.13037141416871303,0.4567830735525648,0.7611792863793773,0.8212423583054801,-0.02677548544044163,0.8451625020532606,0.30549027626548503,0.30147557954216886,0.7783612441002521,0.7423064378205028,0.9944144436245127,0.7862431241877178,0.8405102597872764,0.11604826789825573,0.918715524858615
CL03,X02124,0.5596804418707649,0.39298298563090034,0.8962834073608097,0.5092313047657382,0.6404273297261736,0.17742371778903782,1.0720279538157294,0.6000601286902509,0.4832653437569975,0.21082904953718298,0.5042571682312097,0.1624323895947918,0.22452862181563374,0.15805760935561816,0.7052604969151873,0.16270987578830426
CL04,X02125,0.3087651384799074,0.21424640197790304,0.8507895435772241,0.9066869337314207,0.21395566581306613,1.0422492252374547,0.7954740469398733,0.16867058318672165,0.0013818609447678251,0.8263958204745356,0.598612026212146,0.1674889611025045,0.41293505538518377,0.06369003199730167,0.7286057909515999,0.15349786163743337
CL06,X02126,0.9266823346249493,0.8784766007980678,0.43069617609062394,0.7255097345283398,0.49261623176070407,0.9752675332101627,0.7138106016058309,0.32319570172705087,0.18554599693988466,0.0560695980074204,0.07614648227067802,0.05970867034908051,0.22380435285855638,0.49639887134601984,0.019579426076724183,0.653746280413282
CL05,X02127,0.4972183907239792,0.1440397248464128,0.3928614950818515,0.8826846649078439,0.8020516156569985,-0.017494593655343317,0.7954238318609794,0.32208452888725914,0.28838341789959554,0.7055967977090284,0.7289179179746872,0.9193406120078673,0.6309223666446133,0.8341851277999184,0.18089786007650835,0.8702207555187107
CL07,X02128,0.796514813571902,0.3860723020932278,0.8250430739686802,0.31772431127439327,0.05241042688521906,0.16451138944790222,0.07090467138783423,0.9828709794334771,0.683605581948366,0.13137587713021526,0.12065842653049144,0.5459475226550363,0.7447435576493597,1.0079012303670656,0.9319208969315884,0.9070017238774123
CL01,X02129,0.8469319929684358,0.5511018256209873,0.38618654880458747,0.9836636944794124,0.8769507810162971,0.5141969217580957,0.5979579380439093,0.3908110891051601,0.2954442657026956,0.49132911858124856,0.28435833560882307,0.5524806780586542,0.9653508454037483,0.032595966373222665,0.882180640473473,0.30331878427131614
CL06,X02130,0.8894021088866083,0.8164243069248798,0.4339668483411969,0.7957057575542851,0.4757722729609111,0.8979549258736295,0.6611291704101172,0.3158574509703126,0.13930058338003232,0.054318880060894616,-0.06255544707287851,-0.009324255709388204,0.26084465808970697,0.5193094224576001,-0.05436722705141226,0.7106847689731464
CL04,X02131,0.2256151828395234,0.34312317276338417,0.7651665396656709,0.9223748829149099,0.14215625123634307,0.8800502770869667,0.6851378268040692,0.2121852510559829,0.04774796533494763,0.8366846386358232,0.6134468686210318,0.23040408320421907,0.3960357549470527,0.156103564161779,0.7172750573553174,0.19824496352854507
CL03,X02132,0.6573678561583334,0.25152727765715444,0.9355369008598321,0.5870303231372049,0.6857437784868492,0.029627249989816723,1.0012114501833784,0.5466488343645752,0.5015251788424353,0.15088543443511354,0.5263621066156629,0.2230629237971825,0.14882744169206752,0.041012050424743346,0.6692569747907924,0.218928936629252
CL06,X02133,0.9493182134582302,0.9751394089712367,0.42543952670591545,0.8238083174239134,0.4591967286103033,0.9390757080526989,0.6612337933691095,0.2872673334914847,0.12451360059720518,0.06631403634088251,0.05928012185295935,-0.027508743730576428,0.2554074819087484,0.6120248882903133,-0.028813241458570865,0.725264248881594
CL03,X02134,0.5843865510586054,0.35906344945901775,0.8953544786405262,0.5457858795254945,0.7506494912370612,0.09976873424934596,1.0398495251206994,0.4892840088450834,0.5703856095283201,0.24701628031499223,0.47093056946960277,0.20176434642611119,0.12554116062740447,0.13760588460167875,0.7465852548099516,0.08466290388739363
CL02,X02135,0.9290564257261406,0.6682610059189422,0.318349809969555,0.4315202441316564,0.7743144740326917,0.8648163494840431,0.4866861776070821,0.23948110499477754,0.6660995830219635,0.31046177748641657,0.8881324104116876,0.9403839287174853,0.17121283283448557,0.1033484828252027,0.40706162935537893,0.12963337600420446
CL07,X02136,1.0474456626577044,0.28343549324924755,0.8335298423429928,0.3139534900524485,-0.0790056493825892,0.10671134187816585,0.025134633842607917,0.9581983392777128,0.6483512573271483,0.10813971304201064,0.11648972974611187,0.5166320659458182,0.7770412131906653,1.129120067550542,0.9326888769266105,0.8566735712560785
CL08,X02137,0.8302071225974487,0.7556665630833448,0.8558940898594029,0.4701120040107085,0.23946850596443073,-0.02698703865661084,0.708213011651837,0.9684825840592949,0.6540880102109105,0.7828094127936671,0.6302735541756258,0.3430315311858419,0.2317408193039217,0.6057398504728954,0.2551298983659178,0.44720509280830817
CL03,X02138,0.548892939014797,0.2485574895212896,0.8786025897671579,0.4846868712245169,0.6628955807604077,0.041101993640032725,1.0191492311002706,0.5273348491234494,0.44232918271641253,0.31929487871955053,0.5900065807737802,0.15689288814183985,0.07346796598711394,0.1651651498328185,0.7004516282476717,0.09464853829136584
CL05,X02139,0.619079755016067,0.025184984507500716,0.3727830217211296,0.8038151417335924,0.8274647836529125,-0.0025207449393267536,0.7547287856241164,0.3341587600122351,0.22624702406259603,0.6872233232253275,0.7043009846002566,1.0077894840869974,0.7711631218380748,0.8832248916877941,0.09452981492944551,0.883587929566376
CL07,X02140,0.8888060143376489,0.3453561645042564,0.8702876539915746,0.25044170671525534,0.09144826373778381,0.14011346461821417,0.009870961789654152,0.952946401103433,0.7002674316336893,0.14973905584499142,0.06838982227550944,0.5518366288412443,0.7405679069557454,1.058014985394956,0.9051864930899267,0.91762000410275
CL01,X02141,0.8573356312738865,0.4779526060362964,0.38233107407895894,0.9944903221873403,0.8689831854145235,0.5451904600595251,0.6558597089070621,0.35241995736741355,0.2415119742393583,0.4200575975034923,0.09513028179630018,0.43621124237570585,1.0267766828021603,0.03642043881342184,0.8804142180683797,0.2199309162273952
CL05,X02142,0.5249007847710447,0.09916722468673049,0.40882358203965863,0.8069470610535767,0.8955919222507049,-0.09318303866236265,0.8022343001560703,0.35690170723356857,0.1608069304610894,0.8181454052217652,0.7631067982308564,0.9774487381053405,0.7538914870814196,0.8850251817639111,0.22103744416509205,0.8514641197029232
CL07,X02143,0.8410672849423592,0.28886233186838384,0.8761194665683788,0.34332820319983487,0.12091820860283065,0.15802651552862543,0.0660761812464172,1.0020502167191325,0.7241336016186942,-0.01255918587008538,0.1024123599641534,0.48809136439750067,0.7393637764023411,1.0754824122121724,0.9314579964774712,0.9468358239649208
CL01,X02144,0.9288833454128953,0.5602996367631028,0.22521645072097612,0.923299764163778,0.9843238780656263,0.5265955833841803,0.6824144773635841,0.32557140089599923,0.2884298816998768,0.5014134597843031,0.20357100087079413,0.5457502718973953,0.9738752837313708,-0.006402611653095629,0.8186668540159254,0.2977544868025882
CL02,X02145,0.9778102806929256,0.7355003116756025,0.23316992568661188,0.553427101825147,0.7024702122560451,0.8669063149501376,0.46951200366095286,0.20436384844750055,0.6858138249699666,0.26151732797893507,0.7525938501145737,0.9625333361818041,0.20443737321323424,0.058258510589633446,0.43152491569437723,0.10737543953197541
CL08,X02146,0.8209185010982696,0.7113298420739004,0.6929570217377802,0.4870283389113407,0.2478299450843798,0.0036967876320827056,0.7792947861633468,0.927395363858834,0.8150073896610547,0.7264968443296886,0.5271157083917495,0.3698271253881594,0.14709038962119356,0.6009168357133333,0.3074075043222876,0.40312273244422414
CL05,X02147,0.6268487035406887,0.035809993653846794,0.3873428129566937,0.8211016452901476,0.8268870818895591,0.09612635560768439,0.7562574215023019,0.3971606932860905,0.09066605652461554,0.762075698880216,0.7392645780172931,0.8512454803784757,0.8271449268927524,0.9304477406637969,0.15127463481052894,0.891171152841611
CL05,X02148,0.5144933323391513,0.09174346502609794,0.41081423254743593,0.7584282002588046,0.8454450947424487,-0.040130542022747906,0.7515437688373442,0.24111359580802189,0.23308876508087967,0.6523038138404844,0.7040161691202405,1.0799935385705564,0.7565389319096117,0.9033803190454175,0.15287143217689347,0.8828123256383303
CL04,X02149,0.17990366945663747,0.36629047761218747,0.7222790831268986,0.9443981255836602,0.18348832097950052,1.0471592156366651,0.5797430156419822,0.23213672888505954,0.03008238835103777,0.8088346675934109,0.5447892174739428,0.05826905626847251,0.40676089315901465,0.14960134591745813,0.6426373609864656,0.14090113163352241
CL08,X02150,0.7149142079525453,0.7422166679175748,0.8316547299239424,0.4502455426600102,0.3140426160641107,0.08009744289406767,0.8193819386867692,0.9354491278589331,0.7746119248360238,0.8212427524420443,0.6311333979085066,0.35663618242779976,0.1279163797263592,0.5965206022523198,0.19181453819930425,0.5179283957017159
CL03,X02151,0.4563839508561147,0.2467296814079758,0.9331105400030001,0.5664049437881087,0.7038950351143415,0.07922661601959907,1.0447071652184738,0.49829494137047914,0.5901558020627842,0.21237738037244508,0.4880821605250509,0.2055650658943554,0.16854225388376584,0.07038846115442832,0.7161255007664159,0.16061356417845168
CL05,X02152,0.5549606594199591,-0.013188559831752253,0.39412562926532585,0.7724013450934556,0.7855971788376563,0.028645338641948494,0.8454758230793822,0.3915684424854891,0.2716496244281065,0.6709267477709611,0.7118717994736818,1.0420126170126305,0.8105393189734794,0.948134526222735,0.2142515799414488,0.9450812225460969
CL04,X02153,0.25797800397871934,0.2988683515364644,0.7517848982520565,0.9892290267913624,0.22425936619675044,1.006113163600055,0.7485079489932833,0.22915531667135491,0.05166418164373367,0.8869724140910681,0.6643881232722908,0.091753130219526,0.43677361547937477,0.10254163685712148,0.770070780279221,0.2060498418538668
CL08,X02154,0.737941510139478,0.6803890922998469,0.8333181993925448,0.47473444816211213,0.18673306729109523,-0.08522778778518728,0.7329118368646698,0.9332496385747674,0.6608624894723631,0.7594931195760956,0.6415458630415919,0.35073272986630155,0.23873172758247807,0.6942022961152212,0.22209053262453052,0.495544214083763
CL01,X02155,0.8456918250367673,0.6673337089097381,0.26281473450316833,0.8560663265755909,0.9012890698257521,0.48370929721493683,0.7196170254272075,0.3182783906401664,0.2757287643113359,0.5121815176251395,0.14247505488651485,0.5292162934178932,0.8691502653726875,-0.03035804080588088,0.862377369517767,0.22046143710830785
CL03,X02156,0.6276524253416961,0.32512052153495896,0.9658563074579424,0.5571652758447684,0.5833889039341131,0.07878573937959261,1.032507172127605,0.5451555012747523,0.528963664787949,0.31796134286916194,0.5377324436885011,0.11385177407371465,0.2332280107269653,0.13190780091073562,0.6846605761259785,0.1414499045331244
CL01,X02157,0.8747212924430524,0.6054417427435025,0.36893253218232375,0.9006901858674385,0.8989893180172248,0.6290678941626693,0.6396902225196003,0.39939779574289214,0.3981524121060971,0.4338589941133463,0.1795027687690418,0.5542048729455583,0.8487472183710817,0.028464302133729708,0.8887347009181511,0.2889404873834446
CL03,X02158,0.5589813716635351,0.32767848104119757,0.8436617707482904,0.493664736682842,0.6702974227937109,0.16411975773654724,0.974023127969397,0.5349580161631147,0.513619955065712,0.22218363035256944,0.6966260807850698,0.16405927342392498,0.15076324740724525,0.09470118301546343,0.6668021953365175,0.20426934712823286
CL06,X02159,0.8650710790813394,0.9030335876410169,0.4131719281001484,0.6694916969329446,0.4848054578595913,0.8716151215706232,0.6372067908326823,0.3801517485502769,0.12018006826318366,0.03397971191423851,-0.01188934636423724,-0.010067877567258021,0.25132642240149705,0.47987341984046983,0.06990829523451264,0.6619701446302523
CL07,X02160,0.8104522142351689,0.3043383180544502,0.8144888824454043,0.28895663701735,0.06528182035814555,0.25997497694841226,0.08409312192571472,0.9023947293497067,0.6816364482463273,0.11430024805513828,0.03706674758068627,0.5242585649699267,0.6959292146109436,1.005690556582403,0.9745873047365856,0.8864851460858825
CL06,X02161,0.9367922176882578,0.9173624681483828,0.41624797253390045,0.8348035001165757,0.44617648852666714,0.9449691214324817,0.7012212150931367,0.3707859952403051,-0.005764398871352813,0.07209141974256811,-0.022865894890800577,0.05556687594879389,0.20484760574132221,0.6448533067221034,0.09393957219044013,0.6909111565453174
CL04,X02162,0.26615642338436024,0.37309941823301607,0.7722846990741875,0.9899736614390405,0.14255434403548106,1.011950486714025,0.6303683163051416,0.1694610916966702,-0.013690997075357182,0.7317811339561379,0.5022655170667406,0.07654832735885767,0.42236667736463646,0.08390399409168757,0.6785072251881695,0.17512933424717855
CL03,X02163,0.6703266720903645,0.26319569917737234,0.9040250294571638,0.4178401304884537,0.7020473117902156,0.19243974673209732,1.0203142234066225,0.5144371756598002,0.5147036293966958,0.2167414485947933,0.5755245704712896,0.202406937787333,0.19281569874970705,0.09641623411995583,0.731562880222279,0.19944775297771364
CL07,X02164,0.9042174665095364,0.3055450520885989,0.8049279483727085,0.341098784508743,0.07281718016960093,0.16745654080222958,0.0678757299052082,0.8745910098991394,0.701277495333211,0.1446946692061484,-0.017117159847785737,0.47882859493519303,0.7863853786404473,0.9973730670729332,0.8665826958285746,0.963557281990977
CL01,X02165,0.7954949274384249,0.5319136368215934,0.38521293201552187,0.9941347834436488,1.0073344726189897,0.5671666481212255,0.6940444324208972,0.4670793478498026,0.33900460230364754,0.44319585877281426,0.22976577279094978,0.5437931596034687,0.9515206757304748,-0.03496952103938803,0.8299591196887424,0.3284410750552664
CL07,X02166,0.8856884975387821,0.3772599674384263,0.8706321256689629,0.3753261372617641,0.039295135623136884,0.16553964595474893,0.026166255069986682,0.9056332482531233,0.701450501468072,0.03268446432444666,0.04678929182268463,0.5044241732306582,0.7794264691065946,0.8891856825146428,1.0093257606672714,0.8451783390551209
CL01,X02167,0.8541417688516173,0.5934990999292618,0.32496250297560303,1.0208301194884155,0.863244505844557,0.5201314195979355,0.74056661216995,0.4425765097072654,0.2990788769089779,0.4350338236898252,0.14395089791596707,0.5206253608308847,0.9388973835300524,-0.03530242156442797,0.877098407340203,0.2590464004045737
CL04,X02168,0.22128743308511362,0.3555239955212548,0.8432464140619174,1.0410400264582642,0.20112117200474353,1.0101951585751454,0.628144351883054,0.20407155647692013,0.04519164569907413,0.8361178602279885,0.6024802870652071,0.08843568433234034,0.49281228950065503,0.12226325843127295,0.6617446163997807,0.1750079454190573
CL02,X02169,0.916218022577632,0.7857608491773386,0.22675231369764393,0.4471374110584951,0.7752554509343416,0.9799055639242035,0.36070609124589265,0.14809946736538082,0.6861331118319739,0.2352636033861494,0.6946927845999256,0.8943191581051347,0.23603390792570692,0.08969534746411965,0.5450124518108368,0.11145024148687041
CL04,X02170,0.20632807719273696,0.3586096664358385,0.785754203956845,1.0061786893238063,0.15545490836154513,0.9683475408815442,0.70054751625859,0.2038905075121092,0.03170015414076089,0.7887936827889369,0.5354376750308757,0.012551326282411887,0.4708354273668636,0.17998555803249494,0.80480439050905,0.11362944698032028
CL08,X02171,0.89045111769164,0.7700988305951614,0.749683345300635,0.45798038842056,0.3775892399885208,0.027703586511168152,0.9043745054964978,0.9185007353621009,0.5778328071353682,0.7104994231033925,0.6383291981576082,0.3764508662312863,0.19169370102938588,0.462251181890756,0.26654251683591795,0.4472994014947527
CL06,X02172,0.9489235235713378,0.9347303331684913,0.3469280358711027,0.8251836599454591,0.4008064462095768,0.9601323224821631,0.6854026280375457,0.2205931679444058,0.17606713324124434,0.034962113574480445,0.01190778174629459,0.04349419326426966,0.28196445089284794,0.6370523500682228,-0.02445401166423285,0.8113000006938333
CL08,X02173,0.8786569262467935,0.6935289929968779,0.7974395156060472,0.4788310482535952,0.25838903303207067,0.02889768774134833,0.788182659453482,0.8877525226462035,0.6668084264029795,0.7498000561944907,0.6503886947179632,0.39541238332539785,0.22335128021381656,0.5114099586637842,0.3317528711590832,0.5165594966854241
CL02,X02174,0.9610710362586368,0.7426333351987515,0.3812216711232122,0.4685874608285693,0.811036654904984,0.9231929800386534,0.47374580473171946,0.22072030337008125,0.6243608191292911,0.18836257871743667,0.8507801576326867,0.9684202301868959,0.16028325499234794,0.12793353778646105,0.44732858886995114,0.15466069158859144
CL05,X02175,0.5934447282750132,0.13111167975914664,0.4021763500701287,0.7044177031091794,0.7711379440198192,0.061892367741696756,0.801886915503327,0.3341726682927611,0.3200269585284351,0.6627474918813814,0.8714609370606663,0.9946197401133912,0.74594770058732,0.8288291647049395,0.2244969764855052,0.876156805096366
CL07,X02176,0.7672861155915849,0.3432802141118973,0.9072820302632356,0.31922826615818733,0.012798900032376104,0.2032329501523662,0.04794719590575838,0.8492917720422928,0.6343068635820938,0.10522223733982461,0.07826897653823228,0.48272105788820885,0.728841730893268,1.0476249265863098,0.9415791396781724,0.9243826801863707
CL04,X02177,0.21621272249830184,0.37983346749614777,0.7490756884633801,0.8744671753462645,0.1977178922613435,1.0743044794375844,0.7420950173631001,0.19484059708038165,0.14170990806103084,0.838987674202066,0.5142566039213674,0.13010628178348324,0.3470799218797847,0.18158943959623952,0.6294438485676108,0.1011322236594111
CL06,X02178,0.9128529992694918,0.885304173923467,0.38639597452585295,0.8545932671672594,0.48777071946446254,0.8284580704537767,0.6948799753635204,0.31578793195091737,0.14584658760845828,0.05190676004259644,-0.015177698603286514,-0.006351104823906745,0.2698993962945622,0.550917317860309,-0.05273860034906345,0.7878043164411715
CL08,X02179,0.824730198155109,0.725417014656613,0.7671453505198378,0.4129057979091789,0.17117538628581078,0.05143667962376683,0.6812005751740907,0.9163950435579247,0.7837622759420403,0.7663645736361706,0.5921414453034107,0.4218561265937598,0.21607550436141842,0.513142476831796,0.3257360702617379,0.4365417061223466
CL06,X02180,0.8868114957878679,0.9232547047190842,0.3666613498285504,0.6699723526655889,0.4943305250349915,0.8926151070356015,0.7660797117804653,0.3913544936641241,0.09449756184361102,0.1010316231930931,0.03920199342617696,0.003885152989752772,0.17851836698905604,0.5062477802772366,0.06328124479687748,0.7232023461014521
CL06,X02181,0.9296667519448126,0.8961193821943169,0.4157398557948189,0.8147690475951433,0.5077735762777807,0.9362330000204002,0.678139518720946,0.34300543836729463,0.045444152851989494,0.02162318047344068,0.06903219364847332,-0.0013111585018837045,0.184478761610537,0.5472380314834994,-0.0915271739513394,0.7610501047658783
CL04,X02182,0.21916593307889087,0.32510118401887556,0.7299125319527227,0.9394986364748976,0.28652288824312044,0.8997551063888727,0.6542793614408098,0.04755981595043263,0.11805789927554015,0.8033121962999515,0.5643071094518,0.14960060610717402,0.37022906616247186,0.21661237804944636,0.8189703259316179,0.14007939582371098
CL04,X02183,0.1355604078073858,0.3291991169652721,0.7450898307055567,0.9157704032118739,0.2240596128034913,0.9939093480829415,0.7230535271321654,0.1994634116286465,0.06820271679199033,0.8183167440212157,0.5672005464821231,0.08829944579810292,0.46936401686062873,-0.002897681414118017,0.7259737658447404,0.12628478510724261
CL06,X02184,0.8984779388269104,0.893347335956041,0.42448626729196864,0.743720701636946,0.4852053361716346,0.8884620289706244,0.7579632696750256,0.30444169484409245,0.1290465918425285,0.13598146866350608,0.025354641928123693,-0.0013404692570191529,0.21694699479905433,0.6280056004177322,-0.08393940194149123,0.7093065147936894
CL05,X02185,0.526481446131422,0.13926025007694678,0.31965219791887506,0.8107703100255518,0.8001239732992573,0.0677615970797338,0.753124514248457,0.36677558867426274,0.23730429110265652,0.6786376487984533,0.7404472752800708,0.9820368550810351,0.8404257284088243,0.934393468817593,0.17931370614418848,0.8498977518795425
CL01,X02186,0.8526525752226288,0.49796415927396204,0.23830871641876275,0.9872261301348616,0.9201800900134213,0.5453915345415888,0.717630436133525,0.43248856644247125,0.3087862201870988,0.49163935061244907,0.24536799848646007,0.5690110043671612,0.9202937740021391,-0.027599065317497472,0.887113170021151,0.34613323066659635
CL07,X02187,0.9045734112788464,0.4127062533758394,0.8267287575756966,0.3171549525251751,0.11241304657882278,0.2176489900351387,0.08278074268393845,0.8326020873494109,0.5620924873555637,0.09323760541550888,0.0724528858806875,0.5625158834227882,0.7065861990681872,1.046710553136947,0.9222312365828116,0.936418590503333
CL04,X02188,0.2002067666252409,0.3650065440828245,0.7724123205969973,0.9277252604834828,0.2464631653064958,0.9572474952920804,0.7086771931184632,0.12219639048208886,0.007553621942285961,0.8305300618977527,0.6213022381604641,0.16213565105581595,0.5331232846627196,0.04058191611997537,0.7032479578855387,0.22124085514242076
CL06,X02189,0.8852948081676315,0.8727461061797447,0.3372698717195732,0.7909508956464468,0.40084107991196904,0.9544685141397263,0.6793084331334991,0.29823787360755394,0.20497496510262508,0.13816508399936045,-0.08056919704241004,0.0753891282052021,0.31167255721691833,0.6188432318559178,0.048834888951869077,0.7498709795258238
CL05,X02190,0.5920262634683517,0.11824232843671528,0.39658037649004124,0.7032107452195356,0.7996047788392052,-0.06192579875847937,0.7879989820580634,0.43627569258974686,0.19443409192807545,0.7532531254356495,0.6361084912323858,0.988918820964731,0.816414761726767,0.921208581739341,0.2410706097509932,0.8453597316528167
CL02,X02191,0.9129332416883726,0.7916588005188457,0.28457183280347714,0.44566020735099793,0.6673971202865276,0.9510486615212184,0.3892312040753115,0.23980196590103253,0.6828779950247479,0.1692541555063588,0.7612995067200903,0.859071092919352,0.2082640335516783,0.12248339755833987,0.5018715243689584,0.20760895409172433
CL04,X02192,0.16832330279392524,0.2929828596963163,0.8764791644861898,1.0338541684276998,0.17241432167992168,0.9840464180130696,0.7062866086985174,0.19024351932795813,0.07909041527889163,0.8586816234479535,0.5047794424929384,0.20570988512742783,0.3870262521408919,0.08655564346545178,0.703340855384451,0.22088913385025813
CL02,X02193,0.9601570655830128,0.8159239818837731,0.3623110434229797,0.5793444800386884,0.7251054622988622,0.9186636195750164,0.44078720115788095,0.20092719259438307,0.5946049750764645,0.2431650402840083,0.7849237763408431,0.8678931478651827,0.15664852450115424,0.12048698143205519,0.5052985425015348,0.17839955981077282
CL03,X02194,0.5764930967539786,0.31671671452198624,0.8961692925804676,0.516151945741132,0.5696414621522532,0.08199608611130417,0.9722125169805015,0.47374539387754483,0.5517814202110581,0.3073726728338621,0.5788973651684808,0.17749268435909593,0.06326222591992263,0.09707485562074375,0.6721288753729565,0.08713293299638508
CL05,X02195,0.646619432045081,0.048876683900871416,0.43568416137684735,0.7852593693557757,0.7900096417849266,0.06464128084239304,0.7364346401168052,0.304720380454951,0.3104027520337677,0.7626743711035703,0.8165292520942781,1.036917474695743,0.7620108770754273,0.9228747986591457,0.2560857964990354,0.9048675646296285
